threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,51,13446,1024,0,0,34,34,0.265625,0.0,8192,1.0,3965,0.4840087890625,5039.0576171875,60.8115234375,11.107310367087011,0.043668308855465576,0.4840087890625,0.16855141874999902,0.16513288828124928,0,8,,3,2.0653380423814327,12,2070,,5039.0576171875,4,38,0.296875,0.1585932343749903,True
0.5,52,49515,1024,0,0,34,34,0.265625,0.0,8192,1.0,3723,0.4544677734375,1925.62890625,32.6796875,15.28507764214438,0.18990970699041068,0.4544677734375,0.16855141874999902,0.16513288828124928,0,8,,1,2.200429876410532,12,1896,,1925.62890625,4,38,0.296875,0.1585932343749903,True
0.5,53,27943,1024,0,0,34,34,0.265625,0.0,8192,1.0,4135,0.5047607421875,8255.0625,76.12890625,8.963599951646321,0.1006045808041729,0.5047607421875,0.16855141874999902,0.16513288828124928,0,8,,0,1.9808901790033866,10,2041,,8255.0625,4,38,0.296875,0.1585932343749903,True
0.5,54,29059,1024,0,0,34,34,0.265625,0.0,8192,1.0,4046,0.493896484375,7581.7236328125,74.7783203125,9.333124112881832,0.04807813306145417,0.493896484375,0.16855141874999902,0.16513288828124928,0,8,,2,2.0244746600741657,15,2027,,7581.7236328125,4,38,0.296875,0.1585932343749903,True
0.5,55,32738,1024,0,0,34,34,0.265625,0.0,8192,1.0,4268,0.52099609375,3063.6552734375,42.4794921875,13.268404645504535,0.435967091699471,0.52099609375,0.16855141874999902,0.16513288828124928,0,8,,2,1.918678228263417,14,1897,,3063.6552734375,4,38,0.296875,0.1585932343749903,True
0.5,56,445,1024,0,0,34,34,0.265625,0.0,8192,1.0,4285,0.5230712890625,6907.9951171875,73.6455078125,9.737283389469065,0.07276957068842786,0.5230712890625,0.16855141874999902,0.16513288828124928,0,8,,0,1.911998132586368,16,1865,,6907.9951171875,4,38,0.296875,0.1585932343749903,True
0.5,57,32216,1024,0,0,34,34,0.265625,0.0,8192,1.0,4303,0.5252685546875,6388.9150390625,66.4580078125,10.076532480232443,0.1304888509817027,0.5252685546875,0.16855141874999902,0.16513288828124928,0,8,,0,1.903998140399814,13,2029,,6388.9150390625,4,38,0.296875,0.1585932343749903,True
0.5,58,18250,1024,0,0,34,34,0.265625,0.0,8192,1.0,4164,0.50830078125,3021.2578125,45.53515625,13.328925744331707,0.0844620674548022,0.50830078125,0.16855141874999902,0.16513288828124928,0,8,,2,1.966610617343262,22,1861,,3021.2578125,4,38,0.296875,0.1585932343749903,True
0.5,59,1684,1024,0,0,34,34,0.265625,0.0,8192,1.0,4708,0.57470703125,5557.81640625,68.255859375,10.681761644268203,0.0883163606411679,0.57470703125,0.16855141874999902,0.16513288828124928,0,8,,0,1.7397493095389844,21,1886,,5557.81640625,4,38,0.296875,0.1585932343749903,True
0.5,60,2899,1024,0,0,34,34,0.265625,0.0,8192,1.0,4499,0.5491943359375,9226.51171875,86.0234375,8.480428231832976,0.15905738127605093,0.5491943359375,0.16855141874999902,0.16513288828124928,0,8,,0,1.8208092485549132,20,2112,,9226.51171875,4,38,0.296875,0.1585932343749903,True
0.5,61,39428,1024,0,0,34,34,0.265625,0.0,8192,1.0,3845,0.4693603515625,3409.3515625,53.212890625,12.804085741355056,0.11357576384596034,0.4693603515625,0.16855141874999902,0.16513288828124928,0,8,,1,2.130593132154006,12,2250,,3409.3515625,4,38,0.296875,0.1585932343749903,True
0.5,62,40758,1024,0,0,34,34,0.265625,0.0,8192,1.0,3649,0.4454345703125,6305.0869140625,58.5830078125,10.133892832756091,0.03158145981608401,0.4454345703125,0.16855141874999902,0.16513288828124928,0,8,,1,2.2442434210526314,16,1893,,6305.0869140625,4,38,0.296875,0.1585932343749903,True
0.5,63,29154,1024,0,0,34,34,0.265625,0.0,8192,1.0,4261,0.5201416015625,6000.3994140625,63.9482421875,10.349002008926078,0.08081509409040324,0.5201416015625,0.16855141874999902,0.16513288828124928,0,8,,0,1.9225352112676057,12,1883,,6000.3994140625,4,38,0.296875,0.1585932343749903,True
0.5,64,43958,1024,0,0,34,34,0.265625,0.0,8192,1.0,5006,0.611083984375,7905.17578125,85.51171875,9.151688294234491,0.13661928482903143,0.611083984375,0.16855141874999902,0.16513288828124928,0,8,,0,1.6355644355644356,19,1769,,7905.17578125,4,38,0.296875,0.1585932343749903,True
0.5,65,33814,1024,0,0,34,34,0.265625,0.0,8192,1.0,4115,0.5023193359375,6100.2177734375,65.2041015625,10.277350215761578,0.04867411930624135,0.5023193359375,0.16855141874999902,0.16513288828124928,0,8,,1,1.9905201750121537,9,2004,,6100.2177734375,4,38,0.296875,0.1585932343749903,True
0.5,66,34153,1024,0,0,34,34,0.265625,0.0,8192,1.0,4299,0.5247802734375,5387.8642578125,61.2490234375,10.816637153213438,0.08854120292828195,0.5247802734375,0.16855141874999902,0.16513288828124928,0,8,,4,1.9046067938576081,14,1834,,5387.8642578125,4,38,0.296875,0.1585932343749903,True
0.5,67,43609,1024,0,0,34,34,0.265625,0.0,8192,1.0,4167,0.5086669921875,7649.8759765625,78.1298828125,9.294259666464697,0.05064965728062164,0.5086669921875,0.16855141874999902,0.16513288828124928,0,8,,0,1.9661545847335573,14,2066,,7649.8759765625,4,38,0.296875,0.1585932343749903,True
0.5,68,10762,1024,0,0,34,34,0.265625,0.0,8192,1.0,3986,0.486572265625,6694.36328125,67.3203125,9.873710844623282,0.05488669711385437,0.486572265625,0.16855141874999902,0.16513288828124928,0,8,,2,2.05495608531995,11,1944,,6694.36328125,4,38,0.296875,0.1585932343749903,True
0.5,69,17898,1024,0,0,34,34,0.265625,0.0,8192,1.0,4677,0.5709228515625,4090.1357421875,55.7763671875,12.013426393875271,0.2666875738267855,0.5709228515625,0.16855141874999902,0.16513288828124928,0,8,,0,1.7510692899914457,23,1636,,4090.1357421875,4,38,0.296875,0.1585932343749903,True
0.5,70,43653,1024,0,0,34,34,0.265625,0.0,8192,1.0,3838,0.468505859375,10768.2001953125,84.1611328125,7.809372397949073,0.07458671617786183,0.468505859375,0.16855141874999902,0.16513288828124928,0,8,,0,2.1342194422726086,11,2047,,10768.2001953125,4,38,0.296875,0.1585932343749903,True
0.5,71,14233,1024,0,0,34,34,0.265625,0.0,8192,1.0,4286,0.523193359375,4992.951171875,61.486328125,11.147230419365616,0.05623655124955502,0.523193359375,0.16855141874999902,0.16513288828124928,0,8,,0,1.9106184364060677,13,1875,,4992.951171875,4,38,0.296875,0.1585932343749903,True
0.5,72,39520,1024,0,0,34,34,0.265625,0.0,8192,1.0,4509,0.5504150390625,4233.568359375,57.765625,11.863737841560889,0.08326334027714237,0.5504150390625,0.16855141874999902,0.16513288828124928,0,8,,1,1.8165483584738242,16,1928,,4233.568359375,4,38,0.296875,0.1585932343749903,True
0.5,73,18138,1024,0,0,34,34,0.265625,0.0,8192,1.0,3882,0.473876953125,2041.23046875,38.23046875,15.031883185939417,0.18361418640792132,0.473876953125,0.16855141874999902,0.16513288828124928,0,8,,2,2.1097655243493945,15,2000,,2041.23046875,4,38,0.296875,0.1585932343749903,True
0.5,74,9212,1024,0,0,34,34,0.265625,0.0,8192,1.0,4014,0.489990234375,4121.15625,50.12890625,11.980612801393951,0.26943136602757645,0.489990234375,0.16855141874999902,0.16513288828124928,0,8,,0,2.0408671816596065,15,2138,,4121.15625,4,38,0.296875,0.1585932343749903,True
0.5,75,6456,1024,0,0,34,34,0.265625,0.0,8192,1.0,4413,0.5386962890625,7322.9150390625,73.6533203125,9.483963654147109,0.0990745463907979,0.5386962890625,0.16855141874999902,0.16513288828124928,0,8,,0,1.856300997280145,18,2006,,7322.9150390625,4,38,0.296875,0.1585932343749903,True
0.5,76,22948,1024,0,0,34,34,0.265625,0.0,8192,1.0,3713,0.4532470703125,4416.205078125,50.640625,11.680311280693116,0.24310747874607644,0.4532470703125,0.16855141874999902,0.16513288828124928,0,8,,3,2.2055495689655173,10,1960,,4416.205078125,4,38,0.296875,0.1585932343749903,True
0.5,77,7591,1024,0,0,34,34,0.265625,0.0,8192,1.0,4418,0.539306640625,8619.533203125,83.181640625,8.775966139290794,0.10702954755949669,0.539306640625,0.16855141874999902,0.16513288828124928,0,8,,0,1.8544260810504867,16,2001,,8619.533203125,4,38,0.296875,0.1585932343749903,True
0.5,78,29996,1024,0,0,34,34,0.265625,0.0,8192,1.0,3811,0.4652099609375,8907.1201171875,75.3251953125,8.633430518237912,0.18360945348790272,0.4652099609375,0.16855141874999902,0.16513288828124928,0,8,,0,2.1493438320209974,8,1999,,8907.1201171875,4,38,0.296875,0.1585932343749903,True
0.5,79,10378,1024,0,0,34,34,0.265625,0.0,8192,1.0,4414,0.538818359375,4195.0,56.173828125,11.903483957031913,0.03635210574464221,0.538818359375,0.16855141874999902,0.16513288828124928,0,8,,1,1.8554271470654884,13,1975,,4195.0,4,38,0.296875,0.1585932343749903,True
0.5,80,27337,1024,0,0,34,34,0.265625,0.0,8192,1.0,4486,0.547607421875,3438.8994140625,53.3505859375,12.766608877375143,0.193574368869641,0.547607421875,0.16855141874999902,0.16513288828124928,0,8,,3,1.8256410256410256,46,1935,,3438.8994140625,4,38,0.296875,0.1585932343749903,True
0.5,81,19965,1024,0,0,34,34,0.265625,0.0,8192,1.0,4528,0.552734375,4987.146484375,65.0234375,11.152282361984863,0.09864318301838941,0.552734375,0.16855141874999902,0.16513288828124928,0,8,,0,1.8089242323834769,23,1805,,4987.146484375,4,38,0.296875,0.1585932343749903,True
