run,image,encode_seconds,decode_seconds
0,93,0.6030113000015263,0.5880733999947552
0,94,0.5877131000015652,0.5979248999938136
0,95,0.6016097999963677,0.5911463000084041
0,96,0.6132974000065587,0.590593999993871
0,97,0.5755325000063749,0.583756899999571
0,98,0.5814168000069913,0.6001913999934914
0,99,0.5731465999997454,0.6357947999931639
1,0,0.5735541000030935,0.5936280000023544
1,1,0.5965965999930631,0.5787085000047227
1,2,0.5850489000004018,0.5914409000106389
1,3,0.617315099996631,0.5720703999977559
1,4,0.5987523999938276,0.6063216000038665
1,5,0.5912849999876926,0.6233199999987846
1,6,0.5643068000063067,0.5973391000006814
1,7,0.580913400001009,0.6802259999967646
1,8,0.6592895000067074,0.6575243999977829
1,9,0.6098287000058917,0.6499556999915512
1,10,0.5745693000062602,0.6088139000057708
1,11,0.5642198999994434,0.5886151000013342
1,12,0.5711397999984911,0.5793776999926195
1,13,0.5858647999993991,0.6008175000024494
1,14,0.6113741000008304,0.5796173000126146
1,15,0.5926666999876034,0.5865577000076883
1,16,0.6063206999970134,0.5924245999922277
1,17,0.5663227000040933,0.615749099990353
1,18,0.5832251000101678,0.6049645000020973
1,19,0.5825212000054307,0.5971044999896549
1,20,0.5920345000049565,0.5696630999882473
1,21,0.5960651000059443,0.5676048999885097
1,22,0.5785756000113906,0.5762092000077246
1,23,0.5900468000036199,0.5695475000102306
1,24,0.6029084999900078,0.5932640000100946
1,25,0.578049399991869,0.5914081999944756
1,26,0.5918940999981714,0.586953199992422
1,27,0.5608346999943024,0.5869039999961387
1,28,0.5973567000037292,0.5631400999991456
1,29,0.5813877000036882,0.5671323999995366
1,30,0.5975466000090819,0.578903600006015
1,31,0.5950087999954121,0.565526399994269
1,32,0.5741769000014756,0.5922589999972843
1,33,0.6112958000012441,0.596127200013143
1,34,0.5968496999994386,0.5909488000033889
1,35,0.5838977999956114,0.5873776999942493
1,36,0.6011457999993581,0.582139999998617
1,37,0.5959722999978112,0.5703950000024633
1,38,0.5957377000013366,0.591320799998357
1,39,0.5985179999988759,0.5677755000069737
1,40,0.5845604000060121,0.5771571000077529
1,41,0.5750342999963323,0.5771767999976873
1,42,0.5760939000028884,0.5802100000000792
1,43,0.5661552000092342,0.6009982999967178
1,44,0.5737872000026982,0.5944327000033809
1,45,0.6035371000034502,0.5918811000010464
1,46,0.6027442999911727,0.5764207000029273
1,47,0.6124163999920711,0.5887880000082077
1,48,0.5991413000010652,0.5762593999970704
1,49,0.5931190999981482,0.6020745999994688
1,50,0.5670597999996971,0.6013715000008233
1,51,0.5671594000014011,0.5962970000109635
1,52,0.6122859999886714,0.593086900000344
1,53,0.5965880000003381,0.5594987999938894
1,54,0.6130413999926532,0.563335900005768
1,55,0.5987005999922985,0.5690287000034004
1,56,0.5874735999968834,0.5975520999927539
1,57,0.566961500007892,0.6207763999991585
1,58,0.5779323000024306,0.6012461000063922
1,59,0.5825724999886006,0.5904833999957191
1,60,0.6270370999991428,0.5742838000005577
1,61,0.6037226000044029,0.5580526000121608
1,62,0.5907198000058997,0.5630712999991374
1,63,0.5855598999914946,0.583663900004467
1,64,0.5621195999992779,0.6040855999890482
1,65,0.5915276000014273,0.611065699995379
1,66,0.5676569999923231,0.5908051000005798
1,67,0.5935954000015045,0.5806745000008959
1,68,0.5980265000107465,0.5658492000075057
1,69,0.6129803999938304,0.5845123000035528
1,70,0.5900274999876274,0.5968468000064604
1,71,0.5695316000055755,0.5917434000002686
1,72,0.5697463000105927,0.592690900011803
1,73,0.5956798999977764,0.5936650999938138
1,74,0.5769368000037502,0.6063725999993039
1,75,0.6393314999877475,0.597992000009981
1,76,0.6088217000069562,0.5651206000038655
1,77,0.585482199996477,0.5959172000002582
1,78,0.6129694999981439,0.6195126999955392
1,79,0.5715932000020985,0.5958701999916229
1,80,0.5607745000015711,0.5826630000083242
1,81,0.577599399999599,0.5946353000035742
1,82,0.594698500004597,0.5590069999889238
1,83,0.5858573000004981,0.557011800003238
1,84,0.5840943999937735,0.5663161999982549
1,85,0.593795399996452,0.5963360000023386
1,86,0.5791714999941178,0.5975973999884445
1,87,0.5826563000009628,0.6087650999979815
1,88,0.580417099990882,0.7045942999975523
1,89,0.6622315999993589,0.6816967000049772
1,90,0.6259676000045147,0.6079811999952653
1,91,0.5848085000034189,0.6072447999904398
1,92,0.5615358000068227,0.5944913000130327
1,93,0.5852564000088023,0.5990219000086654
1,94,0.6025285000068834,0.5943088999920292
1,95,0.5940496000112034,0.6109488000074634
1,96,0.5928903000021819,0.623880500002997
1,97,0.5887764000071911,0.6124491000082344
1,98,0.5804821999918204,0.608928300003754
1,99,0.5883515000023181,0.5958287000103155
2,0,0.6197354000032647,0.5845893000077922
2,1,0.61134889999812,0.6166853999893647
2,2,0.6232254000060493,0.6196900999930222
2,3,0.593542200003867,0.611400900001172
2,4,0.5954977000073995,0.5776699999987613
2,5,0.604211400001077,0.5757190000003902
2,6,0.6148975999967661,0.5635050999990199
2,7,0.6188729999994393,0.5861206999979913
2,8,0.5942922000103863,0.6141920000081882
2,9,0.5551257999904919,0.5898778999981005
2,10,0.5818731000035768,0.5996497000014642
2,11,0.6106618999911007,0.5989620000036666
2,12,0.5905195999948774,0.5756166000064695
2,13,0.6051901999890106,0.575585400001728
2,14,0.5944802000012714,0.6008683000109158
2,15,0.6016227999934927,0.5905748999939533
2,16,0.5651957999943988,0.5786389999993844
2,17,0.578215999994427,0.6062481999979354
2,18,0.5828641999978572,0.5790944000036689
2,19,0.6020256999909179,0.5720959000027506
2,20,0.5966668000037316,0.5668726000003517
2,21,0.5907853999960935,0.597468599997228
2,22,0.5957397999882232,0.5993515000009211
2,23,0.5817457999946782,0.5997142999985954
2,24,0.5898621999949683,0.5962137000024086
2,25,0.6225565999920946,0.5926113000023179
2,26,0.6066477999993367,0.5716113999951631
2,27,0.5820157999987714,0.5753164000052493
2,28,0.5881374000018695,0.6012829000101192
2,29,0.5753577000141377,0.5952800000086427
2,30,0.5596774000005098,0.5836392000055639
2,31,0.5858373000082793,0.5923918999906164
2,32,0.6190323000046192,0.5847061999957077
2,33,0.5939851000002818,0.572409600004903
2,34,0.5797764000017196,0.5722600000008242
2,35,0.5808305999962613,0.5943455999949947
2,36,0.6656739000027301,0.6296728000015719
2,37,0.5771069000038551,0.5997180999984266
2,38,0.6325346000085119,0.6012316999986069
2,39,0.6306404000060866,0.6147308999934467
2,40,0.6362643000029493,0.5781913999962853
2,41,0.5785331999941263,0.5942990000039572
2,42,0.5715061999944737,0.5784474999964004
2,43,0.5703400000056718,0.5908607000019401
2,44,0.5952658000023803,0.6219029000058072
2,45,0.5944457000005059,0.5987121999933152
2,46,0.575559399992926,0.5871053000009852
2,47,0.5968928999936907,0.5672576999932062
2,48,0.5973751999990782,0.5729045000043698
2,49,0.6037314000132028,0.5514040999987628
2,50,0.6059323000081349,0.6055657999968389
2,51,0.5835023999970872,0.6023660999926506
2,52,0.5879944000043906,0.6155838000122458
2,53,0.5722449000022607,0.6101720000006026
2,54,0.6063243999960832,0.5872168000059901
2,55,0.5823323999939021,0.5804805000079796
2,56,0.5980421999993268,0.5802127000060864
2,57,0.6007263000064995,0.5963779000012437
2,58,0.5726691000018036,0.5784813000063878
2,59,0.5626362999901175,0.5955663000058848
2,60,0.5762086999893654,0.5895528999972157
2,61,0.583201100002043,0.6188903000002028
2,62,0.5859188999893377,0.5833058999996865
2,63,0.6033930000121472,0.5809924000059254
2,64,0.6080260000017006,0.5791084999946179
2,65,0.610060799997882,0.5699843000038527
2,66,0.5865768999938155,0.6045728000026429
2,67,0.574508199992124,0.6407805000053486
2,68,0.6078266999975313,0.6553041999868583
2,69,0.5854426000005333,0.6243839999951888
2,70,0.6004988000058802,0.5632339000003412
2,71,0.6029435999953421,0.5840781000006245
2,72,0.6071097000094596,0.580819100010558
2,73,0.5912468000024091,0.6198870999942301
2,74,0.5888660999917192,0.6019628000067314
2,75,0.5714506999938749,0.5936857000051532
2,76,0.5798441000079038,0.6660475999960909
2,77,0.6333184999966761,0.5728550999920117
2,78,0.6142079999990528,0.5964366999978665
2,79,0.5864746000006562,0.5711486999935005
2,80,0.6044222000055015,0.6754841000074521
2,81,0.5835462999966694,0.5978448999958346
2,82,0.5744979000010062,0.6075973999977577
2,83,0.6684581999870716,0.5708740999980364
2,84,0.6041599000018323,0.5663724000041839
2,85,0.5981394999980694,0.5921908000018448
2,86,0.5995574999978999,0.5975034000002779
2,87,0.5742457999876933,0.5936737000010908
2,88,0.5789511999901151,0.6111396000051172
2,89,0.6205616999941412,0.605156799996621
2,90,0.5911908999987645,0.5833580000034999
2,91,0.5924563000007765,0.5635152999893762
2,92,0.5945473000028869,0.5901456999999937
2,93,0.5820664999919245,0.624387800009572
2,94,0.5672325999912573,0.5928821999987122
2,95,0.5615151999954833,0.6083826999965822
2,96,0.5967038000089815,0.5837675000075251
2,97,0.5950741999986349,0.5769436999980826
2,98,0.5967079999973066,0.5773431999987224
2,99,0.6128403000038816,0.6481016000034288
