image_index,dataset_index,codec,quality,file_bytes,file_bpp,mse,psnr_db,ssim,lossless
115,12236,jpeg,5,383,2.9921875,454.8134765625,21.552470360966815,0.8397134118698946,False
115,12236,jpeg,10,412,3.21875,263.8095703125,23.91789814318225,0.9162306715719934,False
115,12236,jpeg,20,458,3.578125,153.1787109375,26.27881950433158,0.9598141648010593,False
115,12236,jpeg,35,510,3.984375,91.4111328125,28.520812698976847,0.9731478286728039,False
115,12236,jpeg,50,541,4.2265625,67.505859375,29.837388904992636,0.9787306689790175,False
115,12236,jpeg,75,634,4.953125,35.185546875,32.66716055385154,0.989521700472281,False
115,12236,jpeg,90,804,6.28125,8.779296875,38.69620625774493,0.9968403540173313,False
115,12236,jpeg,95,952,7.4375,2.6318359375,43.92821547984965,0.998926860562233,False
115,12236,webp,1,136,1.0625,271.751953125,23.78907686754061,0.9199209951337244,False
115,12236,webp,5,148,1.15625,165.9794921875,25.93025929333908,0.9506208011470655,False
115,12236,webp,10,172,1.34375,128.8369140625,27.030400469375657,0.964732979180293,False
115,12236,webp,20,196,1.53125,81.3544921875,29.026988222996522,0.9776725239690456,False
115,12236,webp,35,236,1.84375,48.234375,31.29723705369702,0.9848713665475516,False
115,12236,webp,50,268,2.09375,30.64453125,33.26727378256805,0.9901174678905102,False
115,12236,webp,75,318,2.484375,18.890625,35.36834033991026,0.9944986212303497,False
115,12236,webp,90,478,3.734375,3.3662109375,42.85939034099775,0.9987021052590358,False
115,12236,webp,95,574,4.484375,1.6708984375,45.90130307966622,0.9992824077436147,False
116,13805,raw,,1024,8.0,0.0,,1.0,True
116,13805,zlib,,952,7.4375,0.0,,1.0,True
116,13805,png,,791,6.1796875,0.0,,1.0,True
116,13805,jpeg,1,352,2.75,585.068359375,20.45873748862819,0.5236807389169359,False
116,13805,jpeg,5,362,2.828125,304.935546875,23.28872307077079,0.6728498323675941,False
116,13805,jpeg,10,388,3.03125,171.9794921875,25.77603698616235,0.8376379118788498,False
116,13805,jpeg,20,433,3.3828125,88.822265625,28.645585141661858,0.8990025470066119,False
116,13805,jpeg,35,460,3.59375,56.4609375,30.613322757977727,0.9327747530540107,False
116,13805,jpeg,50,494,3.859375,44.5947265625,31.637968555237947,0.9492585161032577,False
116,13805,jpeg,75,566,4.421875,21.955078125,34.715453740302806,0.9714334239871896,False
116,13805,jpeg,90,712,5.5625,7.0888671875,39.62503521104424,0.9885793650267475,False
116,13805,jpeg,95,854,6.671875,2.7490234375,43.739019183203574,0.9961924889365447,False
116,13805,webp,1,102,0.796875,160.33984375,26.080389048231176,0.8137524059548613,False
116,13805,webp,5,116,0.90625,106.369140625,27.862647103540322,0.8766699362257072,False
116,13805,webp,10,134,1.046875,86.66796875,28.752217428087693,0.8965784914525805,False
116,13805,webp,20,152,1.1875,61.5009765625,30.241983489569208,0.9288421932519624,False
116,13805,webp,35,182,1.421875,36.2841796875,32.53363051866204,0.9586136404130104,False
116,13805,webp,50,204,1.59375,25.5576171875,34.055600000575794,0.9699517519857136,False
116,13805,webp,75,250,1.953125,15.447265625,36.24228746302634,0.9825299804878365,False
116,13805,webp,90,394,3.078125,3.62109375,42.54240592035263,0.9958395162501825,False
116,13805,webp,95,492,3.84375,1.7998046875,45.57854982288649,0.9974463331284517,False
117,5814,raw,,1024,8.0,0.0,,1.0,True
117,5814,zlib,,906,7.078125,0.0,,1.0,True
117,5814,png,,782,6.109375,0.0,,1.0,True
117,5814,jpeg,1,354,2.765625,647.8583984375,20.016002678018975,0.6212116609382428,False
117,5814,jpeg,5,369,2.8828125,344.4296875,22.759797832379597,0.7747170142640517,False
117,5814,jpeg,10,391,3.0546875,186.2744140625,25.429271548958482,0.8706352511683391,False
117,5814,jpeg,20,426,3.328125,94.0517578125,28.397134440103812,0.9357470865174946,False
117,5814,jpeg,35,464,3.625,66.841796875,29.880322445656486,0.9504304519361009,False
117,5814,jpeg,50,494,3.859375,48.533203125,31.270414057651532,0.9654592054050646,False
117,5814,jpeg,75,564,4.40625,23.888671875,34.34888355671922,0.9828074014802162,False
117,5814,jpeg,90,712,5.5625,6.9697265625,39.698646207507934,0.9952663428592053,False
117,5814,jpeg,95,849,6.6328125,2.41796875,44.29629677159642,0.9984743167503859,False
117,5814,webp,1,108,0.84375,181.3359375,25.545964789385167,0.8635502514686281,False
117,5814,webp,5,122,0.953125,132.951171875,26.893881911702152,0.9003596678814783,False
117,5814,webp,10,138,1.078125,94.86328125,28.359822183707053,0.9321778046024309,False
117,5814,webp,20,164,1.28125,69.771484375,29.694023982583513,0.954660305577791,False
117,5814,webp,35,196,1.53125,44.375,31.6594199480476,0.9684156461965926,False
117,5814,webp,50,218,1.703125,29.3876953125,33.44914832376459,0.9779575917142105,False
117,5814,webp,75,268,2.09375,16.81640625,35.87347170390086,0.9882718095911874,False
117,5814,webp,90,416,3.25,3.833984375,42.29430022243734,0.9974959445359606,False
117,5814,webp,95,524,4.09375,1.7900390625,45.60217852545506,0.9988764615829816,False
118,48485,raw,,1024,8.0,0.0,,1.0,True
118,48485,zlib,,1025,8.0078125,0.0,,1.0,True
118,48485,png,,892,6.96875,0.0,,1.0,True
118,48485,jpeg,1,362,2.828125,909.2646484375,18.54390054512808,0.5960699926329167,False
118,48485,jpeg,5,380,2.96875,460.1328125,21.501971565542668,0.740547768642701,False
118,48485,jpeg,10,411,3.2109375,248.0654296875,24.185141155076707,0.8581034328496504,False
118,48485,jpeg,20,458,3.578125,139.359375,26.689441709271975,0.915948905389298,False
118,48485,jpeg,35,506,3.953125,89.3046875,28.622061057648537,0.9452233134708423,False
118,48485,jpeg,50,538,4.203125,68.6982421875,29.761347361524027,0.9587062660626873,False
118,48485,jpeg,75,625,4.8828125,35.5458984375,32.62290865189644,0.978896597023988,False
118,48485,jpeg,90,805,6.2890625,10.8984375,37.75716122906162,0.9939028305490737,False
118,48485,jpeg,95,988,7.71875,3.51171875,42.675606344465315,0.9981436300880079,False
118,48485,webp,1,130,1.015625,242.525390625,24.283231481107165,0.8525483179029626,False
118,48485,webp,5,156,1.21875,163.7275390625,25.9895862674015,0.8985511244554057,False
118,48485,webp,10,174,1.359375,123.068359375,27.22933949814145,0.930340891869485,False
118,48485,webp,20,204,1.59375,90.13671875,28.5817861648181,0.9451608085430094,False
118,48485,webp,35,242,1.890625,58.2666015625,30.476606725477033,0.9674864033053159,False
118,48485,webp,50,286,2.234375,36.6005859375,32.49592322812678,0.9798695138456449,False
118,48485,webp,75,346,2.703125,21.44921875,34.81668882470383,0.9881700888167778,False
118,48485,webp,90,538,4.203125,4.8115234375,41.30797755232813,0.997498733743198,False
118,48485,webp,95,668,5.21875,1.9501953125,45.2300225263702,0.9989331125532965,False
119,12248,raw,,1024,8.0,0.0,,1.0,True
119,12248,zlib,,963,7.5234375,0.0,,1.0,True
119,12248,png,,820,6.40625,0.0,,1.0,True
119,12248,jpeg,1,355,2.7734375,644.9853515625,20.03530509500574,0.6313264682192934,False
119,12248,jpeg,5,371,2.8984375,306.3095703125,23.26919794786189,0.8120797841495687,False
119,12248,jpeg,10,396,3.09375,177.4150390625,25.64089929673083,0.8669822614029296,False
119,12248,jpeg,20,435,3.3984375,101.5185546875,28.06534934757144,0.9285738025600265,False
119,12248,jpeg,35,473,3.6953125,63.1455078125,30.127379006976405,0.9569693053075408,False
119,12248,jpeg,50,504,3.9375,47.4228515625,31.370926960712822,0.9692680297020047,False
119,12248,jpeg,75,585,4.5703125,24.2802734375,34.278267875368186,0.9846006086556977,False
119,12248,jpeg,90,734,5.734375,7.5107421875,39.373975061527496,0.9951390505876422,False
119,12248,jpeg,95,883,6.8984375,2.7763671875,43.6960345781728,0.9983182618840696,False
119,12248,webp,1,110,0.859375,201.4365234375,25.089421434622388,0.821145362954947,False
119,12248,webp,5,128,1.0,144.4013671875,26.53509055728638,0.8586130659547052,False
119,12248,webp,10,146,1.140625,107.3046875,27.824616667591982,0.909390896590597,False
119,12248,webp,20,168,1.3125,70.38671875,29.655896408981306,0.9521274815495626,False
119,12248,webp,35,196,1.53125,50.80859375,31.071431859353112,0.967900650270727,False
119,12248,webp,50,242,1.890625,32.34375,33.032899893948795,0.9782433941087588,False
119,12248,webp,75,300,2.34375,16.6357421875,35.920381796038264,0.989971929347257,False
119,12248,webp,90,456,3.5625,4.2158203125,41.88198268851455,0.9976270186548589,False
119,12248,webp,95,568,4.4375,1.8984375,45.34684056917467,0.9990478591308857,False
120,458,raw,,1024,8.0,0.0,,1.0,True
120,458,zlib,,1015,7.9296875,0.0,,1.0,True
120,458,png,,914,7.140625,0.0,,1.0,True
120,458,jpeg,1,353,2.7578125,855.84765625,18.80683895183936,0.5061760104985383,False
120,458,jpeg,5,372,2.90625,443.69140625,21.659993438131714,0.6989838925792496,False
120,458,jpeg,10,409,3.1953125,231.83203125,24.479069204652358,0.8195119439094766,False
120,458,jpeg,20,445,3.4765625,134.66015625,26.838412468114818,0.8928879773872762,False
120,458,jpeg,35,497,3.8828125,87.76171875,28.697752408735955,0.9352439532690225,False
120,458,jpeg,50,530,4.140625,65.83203125,29.946431053952047,0.9506051680516142,False
120,458,jpeg,75,623,4.8671875,34.546875,32.746715922730836,0.9729537217584621,False
120,458,jpeg,90,798,6.234375,10.162109375,38.06096495947705,0.9920378796646486,False
120,458,jpeg,95,964,7.53125,3.3935546875,42.82425508581589,0.997438470311176,False
120,458,webp,1,122,0.953125,253.5732421875,24.08976937302633,0.8141192063388051,False
120,458,webp,5,138,1.078125,166.5322265625,25.915820721908965,0.8901306217697919,False
120,458,webp,10,162,1.265625,132.6337890625,26.90426184204525,0.9121169735076164,False
120,458,webp,20,194,1.515625,87.6962890625,28.70099144625899,0.9342969849815433,False
120,458,webp,35,240,1.875,61.61328125,30.234060228613416,0.9573831215766438,False
120,458,webp,50,288,2.25,36.8271484375,32.46912268562095,0.9736029367013467,False
120,458,webp,75,342,2.671875,21.2724609375,34.85262626030864,0.9850881461003328,False
120,458,webp,90,530,4.140625,4.9052734375,41.22417139348173,0.99656644900134,False
120,458,webp,95,660,5.15625,2.146484375,44.813526294202504,0.9984208494898735,False
121,319,raw,,1024,8.0,0.0,,1.0,True
121,319,zlib,,1023,7.9921875,0.0,,1.0,True
121,319,png,,876,6.84375,0.0,,1.0,True
121,319,jpeg,1,366,2.859375,851.4453125,18.82923601983498,0.6355851981431615,False
121,319,jpeg,5,384,3.0,491.3642578125,21.216767984661203,0.7347294777240849,False
121,319,jpeg,10,420,3.28125,256.99609375,24.031538386094276,0.8435117268572881,False
121,319,jpeg,20,466,3.640625,141.84765625,26.61258196528081,0.9177322158364281,False
121,319,jpeg,35,510,3.984375,84.587890625,28.85772165809483,0.9382597255472377,False
121,319,jpeg,50,543,4.2421875,62.4794921875,30.173428697852035,0.9533615373700074,False
121,319,jpeg,75,634,4.953125,30.0244140625,33.35605820127056,0.9756995388923364,False
121,319,jpeg,90,810,6.328125,8.7529296875,38.70926921084689,0.9923618489365805,False
121,319,jpeg,95,962,7.515625,3.0390625,43.303407291900704,0.997683485829461,False
121,319,webp,1,138,1.078125,250.6396484375,24.14030588161836,0.8237231504997768,False
121,319,webp,5,164,1.28125,162.2109375,26.030002265553605,0.8677967907770974,False
121,319,webp,10,184,1.4375,110.4599609375,27.698754755619213,0.9119115260242331,False
121,319,webp,20,218,1.703125,77.6220703125,29.230951389377115,0.9344005306370752,False
121,319,webp,35,258,2.015625,52.169921875,30.95660174505547,0.9570196954642513,False
121,319,webp,50,294,2.296875,35.7431640625,32.598873663059614,0.9675742209010612,False
121,319,webp,75,356,2.78125,19.0302734375,35.33635332352606,0.9821210199317022,False
121,319,webp,90,544,4.25,4.6630859375,41.44406941587957,0.9962565890189574,False
121,319,webp,95,672,5.25,1.8203125,45.529344094897596,0.9986268513931575,False
122,21496,raw,,1024,8.0,0.0,,1.0,True
122,21496,zlib,,1007,7.8671875,0.0,,1.0,True
122,21496,png,,896,7.0,0.0,,1.0,True
122,21496,jpeg,1,352,2.75,689.0419921875,19.748346710073147,0.4912790405931854,False
122,21496,jpeg,5,371,2.8984375,404.474609375,22.06189096611656,0.6283480311002283,False
122,21496,jpeg,10,406,3.171875,217.265625,24.76089341651619,0.7645823278984503,False
122,21496,jpeg,20,439,3.4296875,132.712890625,26.901672522053623,0.8194150925894754,False
122,21496,jpeg,35,482,3.765625,85.828125,28.794507358304386,0.8992931966984293,False
122,21496,jpeg,50,517,4.0390625,65.7255859375,29.95345894377244,0.9221893213565651,False
122,21496,jpeg,75,608,4.75,30.759765625,33.250973388463514,0.9668574650199725,False
122,21496,jpeg,90,766,5.984375,9.1171875,38.532194744704086,0.9903573550617452,False
122,21496,jpeg,95,924,7.21875,3.2421875,43.02242233803686,0.9968568678218955,False
122,21496,webp,1,114,0.890625,232.9794921875,24.457626665448245,0.7142339128145121,False
122,21496,webp,5,132,1.03125,142.107421875,26.604636003564508,0.8204364162866261,False
122,21496,webp,10,154,1.203125,112.111328125,27.63430863405717,0.8755746091780088,False
122,21496,webp,20,180,1.40625,80.77734375,29.05790792965911,0.903062287151978,False
122,21496,webp,35,218,1.703125,54.189453125,30.791655926935565,0.9409361317131119,False
122,21496,webp,50,256,2.0,33.8681640625,32.83288705975159,0.9631925491835892,False
122,21496,webp,75,304,2.375,20.9482421875,34.91932774629925,0.9771068682408077,False
122,21496,webp,90,482,3.765625,4.125,41.97656407981967,0.9951863239347275,False
122,21496,webp,95,588,4.59375,1.9716796875,45.182439985640826,0.9978997137527242,False
123,20390,raw,,1024,8.0,0.0,,1.0,True
123,20390,zlib,,906,7.078125,0.0,,1.0,True
123,20390,png,,748,5.84375,0.0,,1.0,True
123,20390,jpeg,1,348,2.71875,413.9443359375,21.9613841641493,0.519353246464368,False
123,20390,jpeg,5,357,2.7890625,212.294921875,24.86140754964005,0.6984679623269423,False
123,20390,jpeg,10,379,2.9609375,104.931640625,27.921738976802605,0.8008434965651082,False
123,20390,jpeg,20,408,3.1875,54.681640625,30.752388245460942,0.8997855325216209,False
123,20390,jpeg,35,442,3.453125,35.6318359375,32.612421608300146,0.9317107112684274,False
123,20390,jpeg,50,468,3.65625,26.8837890625,33.83589881718088,0.951654952350265,False
123,20390,jpeg,75,537,4.1953125,14.3046875,36.57601986214082,0.970742322128315,False
123,20390,jpeg,90,660,5.15625,5.140625,41.020644369018235,0.9892184436603272,False
123,20390,jpeg,95,789,6.1640625,2.083984375,44.941859024192716,0.9952682960779506,False
123,20390,webp,1,88,0.6875,124.0693359375,27.194159031298213,0.7587201977245326,False
123,20390,webp,5,102,0.796875,85.9609375,28.787792175564554,0.7967917793765177,False
123,20390,webp,10,112,0.875,64.529296875,30.033234279004294,0.8764956969397495,False
123,20390,webp,20,128,1.0,48.9970703125,31.229102478833354,0.8952958272766179,False
123,20390,webp,35,146,1.140625,35.513671875,32.62684783114069,0.9298026365349952,False
123,20390,webp,50,168,1.3125,26.6806640625,33.86883726212217,0.9448588035626899,False
123,20390,webp,75,212,1.65625,16.015625,36.085364694600244,0.9695553020130979,False
123,20390,webp,90,348,2.71875,4.30078125,41.795330072080084,0.9909539746109002,False
123,20390,webp,95,438,3.421875,2.0029296875,45.114146571393555,0.9960316345692835,False
124,33691,raw,,1024,8.0,0.0,,1.0,True
124,33691,zlib,,902,7.046875,0.0,,1.0,True
124,33691,png,,739,5.7734375,0.0,,1.0,True
124,33691,jpeg,1,359,2.8046875,643.0029296875,20.04867409181299,0.6551028681401341,False
124,33691,jpeg,5,375,2.9296875,328.3154296875,22.967890673232375,0.7413497673737561,False
124,33691,jpeg,10,400,3.125,185.875,25.438593793378995,0.8675406597422026,False
124,33691,jpeg,20,442,3.453125,103.8271484375,27.9676943437858,0.9070003663451628,False
124,33691,jpeg,35,479,3.7421875,64.6484375,30.025223280680223,0.9437802982283335,False
124,33691,jpeg,50,512,4.0,46.916015625,31.417592386169083,0.9502989489470757,False
124,33691,jpeg,75,591,4.6171875,21.1162109375,34.88464369192015,0.9779583103738256,False
124,33691,jpeg,90,733,5.7265625,6.6806640625,39.88260727083173,0.9925414086865934,False
124,33691,jpeg,95,885,6.9140625,2.4541015625,44.23187828915147,0.9969600939506272,False
124,33691,webp,1,110,0.859375,147.5712890625,26.44078489929735,0.8713597412077789,False
124,33691,webp,5,126,0.984375,101.6533203125,28.059587922583713,0.9165541412604984,False
124,33691,webp,10,146,1.140625,76.0771484375,29.318261350808736,0.9371423691006286,False
124,33691,webp,20,168,1.3125,48.3935546875,31.282928370344155,0.9604979866833638,False
124,33691,webp,35,190,1.484375,32.048828125,33.07268206830566,0.9736072333821434,False
124,33691,webp,50,216,1.6875,22.0009765625,34.706384024869685,0.9821465539124911,False
124,33691,webp,75,258,2.015625,13.0712890625,36.96761941984771,0.9868685659397596,False
124,33691,webp,90,400,3.125,3.390625,42.828006010032674,0.9961670055338596,False
124,33691,webp,95,520,4.0625,1.68359375,45.86843056019028,0.9979301512498239,False
125,33872,raw,,1024,8.0,0.0,,1.0,True
125,33872,zlib,,1028,8.03125,0.0,,1.0,True
125,33872,png,,951,7.4296875,0.0,,1.0,True
