run,image,encode_seconds,decode_seconds
1,6,2.7340110999939498,2.5215998999992735
1,7,2.6558963999996195,2.550345700001344
1,8,2.7012953000012203,2.4126547999985632
1,9,2.4194452000010642,2.8584039999987
1,10,2.9930979999990086,3.1691448999990826
1,11,3.180371800001012,3.1081787000002805
1,12,3.0230388999989373,2.887768100001267
1,13,3.1795963999975356,3.3196467999950983
1,14,3.2750629000001936,3.109881199998199
1,15,2.9074554000035278,2.6669158000004245
1,16,2.60928309999872,2.8867992000014056
1,17,2.63749409999582,2.5592274999944493
1,18,2.73939710000559,2.589292899996508
1,19,2.7207164999999804,2.807933199997933
1,20,3.035724499997741,2.7179700000051525
1,21,2.8051786000069114,3.21783680000226
1,22,3.4408974000034505,3.49870020000526
1,23,3.296131700000842,2.8522948999961955
1,24,2.8636198000021977,2.46860430000379
1,25,2.689091499996721,2.7341862999965088
1,26,2.555700299999444,3.2421156000054907
1,27,2.808826599997701,2.899100400005409
1,28,2.6589965999955893,2.8171321999980137
1,29,2.624223800004984,2.6457106999951066
1,30,2.7407419000010123,2.3973521000007167
1,31,2.8659466999961296,2.9022254000010435
1,32,2.5737292999983765,2.7811051000026055
1,33,3.0195874000055483,2.8251705000002403
1,34,2.5568414999943343,2.5917736000046716
1,35,2.6991405000007944,2.4748391000030097
1,36,2.6285092999969493,3.185805100001744
1,37,2.378467399998044,1.4120693000004394
1,38,2.5803920999969705,2.554404299997259
1,39,2.7300249000036274,3.291316700000607
1,40,3.1799491999991005,2.7889233000023523
1,41,2.5614769000021624,2.6522699000051944
1,42,2.8439791000055266,2.6535930999962147
1,43,2.6721825000058743,2.808936299996276
1,44,2.77760649999982,2.575983400005498
1,45,2.4464536999948905,2.6849842999945395
1,46,2.50468450000335,2.5519609000039054
1,47,2.619167800003197,2.5222544000062044
1,48,3.077670799997577,2.8898703000013484
1,49,4.179542100006074,3.246052900001814
1,50,2.6598497000013595,2.672014299998409
1,51,2.416828400004306,2.4476458999997703
1,52,2.6186394000033033,2.8698978000029456
1,53,2.475457799999276,2.9052301999981864
1,54,2.946436600002926,2.8230871000050684
1,55,2.6402508999963175,2.534915500000352
1,56,2.4281773999973666,2.6853530000007595
1,57,2.5325976999956765,2.7507483000008506
1,58,2.9535648000019137,2.7271203999989666
1,59,2.7589813000013237,2.665469600004144
1,60,2.6995750999994925,2.958036300005915
1,61,3.0498061000034795,2.78565289999824
1,62,2.7482818999997107,2.3196372000020347
1,63,2.8569137999947998,2.5165201000054367
1,64,2.5592709999982617,2.564920999997412
1,65,2.5971079000009922,3.030103200006124
1,66,3.493379299994558,3.2766113999969093
1,67,3.0248203000010108,3.172771699995792
1,68,3.2142718999966746,2.7343069999988074
1,69,2.9712279999948805,3.6970501000032527
1,70,3.0551568000009866,3.1052324999982375
1,71,2.891247799998382,2.994060499993793
1,72,2.892551999997522,3.5359201000028406
1,73,3.4543351999964216,3.463632500002859
1,74,3.3672378999981447,3.270734199999424
1,75,3.555142400000477,3.4601047999967705
1,76,3.6527859999987413,3.116542199997639
1,77,2.7715835999988485,2.687328799998795
1,78,2.524733999998716,2.613216799996735
1,79,2.4016449000046123,2.600533100005123
1,80,2.5823039000024437,2.6845735000024433
1,81,2.5697761999981594,2.67995919999521
1,82,2.6818920000005164,2.84237949999806
1,83,2.681243999999424,3.1035040999995545
1,84,2.675589899998158,2.6238303999998607
1,85,2.6719263999984832,2.7568795999977738
1,86,2.9139938000007533,2.64387269999861
1,87,2.514516499999445,2.715166699999827
1,88,2.6809866999974474,2.8418922000055318
1,89,2.5705257000008714,2.9733449000050314
1,90,2.825008499996329,2.653575099997397
1,91,2.6166948000027332,2.7243100000050617
1,92,2.7634211000040523,2.708227100003569
1,93,2.5538218000001507,2.5932347000052687
