variant,threshold,file_bpp,psnr_db,mse,ssim,omitted_fraction,omitted_error_rate,range_file_bpp,file_bpp_ci95,mse_ci95,val_bce_nats,val_bit_accuracy,val_ece,parameters,train_images,optimizer_steps,train_seconds
scheduled,0.9,5.986875,18.516058894422688,915.1124658203125,0.6763312165348034,0.285284423828125,0.10278342354677907,5.6089453125,"[5.8647646484375, 6.0994013671875]","[827.5016444091797, 1014.8910100097656]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.925,6.3544921875,21.916110004147242,418.282177734375,0.8209229213967123,0.23934326171875,0.05658183301881981,5.7296875,"[6.240474609375, 6.4578154296875]","[377.8639309082031, 457.4682117919922]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.95,6.7346875,25.85826840520817,168.7537841796875,0.9226290085993628,0.1918194580078125,0.026244364048275882,5.7964453125,"[6.6292412109375, 6.8302880859375]","[150.91623986816407, 186.88723876953125]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.975,7.2238671875,32.41616971509922,37.27892578125,0.980996822242556,0.1306103515625,0.00821526038356574,5.8336328125,"[7.1355068359375, 7.307400390625]","[32.0236240234375, 42.7813310546875]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,0.99,7.681328125,40.22862565656184,6.16904296875,0.9971057067485083,0.073463134765625,0.0019939848124823447,5.8460546875,"[7.610919921875, 7.7440283203125]","[4.51885107421875, 8.01853857421875]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
scheduled,1.0,8.265625,,0.0,1.0,0.0,,5.85,"[8.265625, 8.265625]","[0.0, 0.0]",0.47463924845214933,0.7309846878051758,0.011032980596127149,171297,1024,64000,30785.7013579
rollout,0.5,0.265625,4.998605304811663,20569.315063476562,0.11638886741059329,1.0,0.4969122314453125,0.296875,"[0.265625, 0.265625]","[19462.093493530276, 21623.90949121094]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.55,0.4573828125,9.289157346134852,7658.8687353515625,0.122206390318335,0.976448974609375,0.46915141385186027,0.4818359375,"[0.436404296875, 0.4768818359375]","[6711.839624755859, 8694.070404052734]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.6,0.8655859375,8.405348973566314,9387.403022460938,0.11191808821583252,0.9255126953125,0.4557941385950566,0.8930078125,"[0.796197265625, 0.9403359375]","[8277.630090332032, 10369.548510009765]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.65,2.25171875,10.549348967135828,5729.879174804688,0.12350676712390801,0.7521636962890625,0.4181458925868973,2.2934765625,"[2.13416796875, 2.370783203125]","[5091.125288208008, 6371.289682983398]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.7,3.3980859375,12.28293695097458,3844.029091796875,0.2073247256908873,0.6088818359375,0.3639062863375007,3.444375,"[3.2555566406249996, 3.5311064453125]","[3476.4882989501953, 4202.721017944336]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.75,4.5797265625,13.911219938449598,2642.155458984375,0.33937964921833136,0.4611602783203125,0.27163513397259004,4.5923828125,"[4.4637705078125, 4.6951455078125]","[2419.5534807128906, 2884.025137939453]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.8,5.3211328125,16.176679556593207,1568.239560546875,0.5109343259284919,0.3684503173828125,0.17349077060442064,5.219140625,"[5.21675390625, 5.423177734375]","[1438.3379697265625, 1699.7805244140625]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.85,5.9077734375,19.225491869347714,777.1971044921875,0.7110074245743994,0.29512939453125,0.08991189973942176,5.5711328125,"[5.8119267578125, 5.999571289062501]","[715.5306658935547, 844.2916245117187]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.9,6.5074609375,22.904681947311786,333.1287890625,0.8595634205179737,0.22019287109375,0.03745107604971671,5.771484375,"[6.4233935546875, 6.5876064453125]","[301.822642578125, 364.7905493164062]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.925,6.8960546875,25.313724853588646,191.296875,0.9171402335970008,0.17166259765625,0.02111984981440132,5.8448046875,"[6.82223046875, 6.965330078125]","[172.87262890625001, 211.370974609375]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.95,7.3833203125,29.345563213740622,75.600390625,0.9665065065097387,0.1107086181640625,0.009554263031672961,5.898671875,"[7.327521484375, 7.43683984375]","[66.24840429687501, 85.769609375]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.975,7.9361328125,38.885426430924205,8.405,0.9966804098870228,0.0416119384765625,0.002390835619050413,5.9315234375,"[7.90835546875, 7.9628193359375]","[6.36975, 10.581499999999998]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,0.99,8.237421875,62.11020369539948,0.04,0.9999721499752452,0.00390869140625,0.0003123048094940662,5.9401171875,"[8.2317939453125, 8.242421875]","[0.0, 0.1]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
rollout,1.0,8.265625,,0.0,1.0,0.0,,5.9404296875,"[8.265625, 8.265625]","[0.0, 0.0]",0.4828014394734055,0.730384349822998,0.01775529613857427,171297,1024,64000,32349.601152799998
